match_type,wikidata_name,apify_name,wikidata_qid,wikidata_city,wikidata_country,apify_city,apify_country,apify_rating,distance_meters,wikidata_id,apify_id
location_only,"Casino Palm Beach","Palm Beach Cannes",Q104732316,"Cannes","France","Cannes","France",4.3,39,67fb7afa-7e7a-4ace-a2e6-40549e41c8e8,6d6f3300-5d2b-4168-8827-965d1ce7eb99
location_only,"Cassel Communal Cemetery Extension","Begraafplaats van Kassel",Q3174297,"Cassel","France","Cassel","France",4.7,48,b829206d-20df-472b-8ba9-2b6434ccc754,ea9ae2a4-55dc-4979-8b54-1a881875168d
location_only,"Castello Estense","Estense Castle",Q1048836,"Ferrara","Italy","Ferrara","Italy",4.6,24,6221509b-b762-45ae-8836-f05cb52b80b0,f5ccd57d-85e0-4dde-b2e6-3c9d89c3cb47
location_only,"Castle de Haar","De Haar Castle",Q1735318,"Utrecht","Netherlands","Utrecht","Netherlands",4.7,5,f4a0fec8-8e6b-4356-a0e6-eb90314cdb2b,92ef4854-b3f9-423f-825e-1e0756879895
location_only,"Catacomb of Callixtus","Catacombe di San Callisto",Q1027069,"Rome","Italy","Rome","Italy",4.6,40,29fa8131-18b3-441e-9e90-593723fc8b23,371cc8b4-756f-48e6-beab-946e730ce9be
similar_name,"Catacombe dei Cappuccini","Catacombe dei Cappuccini di Palermo",Q1728834,"Palermo","Italy","Palermo","Italy",4.3,18,f3065051-6b94-4690-8068-b90bd5d24136,e2232b24-b4ae-4754-a909-13bc4df84780
location_only,"Catacombs of Marcellinus and Peter","Mausoleum of Saint Helena at Tor Pignattara",Q1055805,"Rome","Italy","Rome","Italy",4.7,124,c61ff1f3-1ecc-4c65-9b17-d49c40c306f7,b090b3a6-7f14-4bf1-8c02-e4d2fd76b80a
location_only,"Catacombs of Saint Agnes","Catacombe di Santa Agnese",Q3663182,"Rome","Italy","Rome","Italy",4.6,38,82b4cdcd-1fa2-4daa-b47c-40d1b496a5ca,a26fbe31-fd13-4a89-ad12-3750d68752c6
exact_name,"Catacombs of San Gennaro","Catacombs of San Gennaro",Q3663206,"Naples","Italy","Naples","Italy",4.7,100,00bf01cb-c059-4474-9980-40c8df96d749,f6109eeb-12a2-4f67-b1bd-dd2dd3847795
location_only,"Catacombs of San Sebastiano","Catacombs of Saint Sebastian",Q546419,"Rome","Italy","Rome","Italy",4.6,73,c5c0c51a-148f-4fa1-9b24-bee68db78f7b,b496cfc3-a6eb-40ef-a138-581f069c8256
location_only,"Catania Cathedral","Basilica Cattedrale di Sant'Agata",Q1499188,"Catania","Italy","Catania","Italy",4.7,55,d0cdbe33-f2fd-4cb0-8de2-2a2d9e664a52,4ceaa440-eea6-4bbf-801e-d26f35c6296e
location_only,"Catete Palace","Museu da República (Palácio do Catete)",Q1142766,"Rio de Janeiro","Brazil","Rio de Janeiro","Brazil",4.8,29,3c77312f-e9d4-4143-9c46-bef15406ecb5,1a949b4f-571a-4bec-81af-94e239ea3fac
location_only,"Cathedral Basilica of St. Ann","Catedral Metropolitana de Santa Ana de Canarias",Q1385934,"Las Palmas de Gran Canaria","Spain","Las Palmas de Gran Canaria","Spain",4.5,37,54ecd03a-a2a6-4a43-9981-8663e7ba24bc,5fce9acf-fd52-4f5d-8509-cfb2ebd2445f
location_only,"Cathedral of Brasília","Catedral Metropolitana Nossa Senhora Aparecida",Q201720,"Brasília","Brazil","Brasília","Brazil",4.8,4,48b51a78-1aa9-4155-aa0f-72dbc0c8631c,e8ab8f86-46cf-4d3f-b0d5-01ea16e844b7
location_only,"Cathedral of Jesus' Heart","Sacred Heart Cathedral",Q1267112,"Stari Grad","Bosnia and Herzegovina","Sarajevo","Bosnia and Herzegovina",4.6,21,49720176-218b-428e-8491-04cff890ad92,9deb7c6a-37f0-4004-b380-cd9e3c027daf
location_only,"Cathedral of Our Lady of Strasbourg","Cathédrale Notre-Dame-de-Strasbourg",Q745460,"Strasbourg","France","Strasbourg","France",4.8,33,c8a536ed-19ec-422f-ba84-ac4e70082e1d,79a79028-8d58-4142-8968-19bb829245e4
exact_name,"Cathedral of Our Lady of the Angels","Cathedral of Our Lady of the Angels",Q1631067,"Los Angeles","United States","Los Angeles","United States",4.8,113,8f0a09b8-e4dd-4b42-9068-17a12920d46a,16136ad6-2c5c-433c-9ea6-c535ce9c7d1d
location_only,"Cathedral of Saint Bavo","Saint Bavo of Ghent Catholic Cathedral, Leidsevaart",Q962195,"Haarlem","Netherlands","Haarlem","Netherlands",4.6,29,2d693ab7-0c94-4ef3-80a5-01888f089b05,ffa3be30-5200-4607-a7bf-6305e74573be
location_only,"Cathedral of San Fernando","San Fernando Cathedral",Q4347159,"Texas","United States","San Antonio","United States",4.8,11,23529412-ef66-40fa-b8ac-6c67fc4dd719,f92eb314-90e6-4693-939a-5057ca27b79f
location_only,"Cathedral of Santa Maria d'Urgell","La Seu d'Urgell Cathedral",Q951104,"La Seu d'Urgell","Spain","La Seu d'Urgell","Spain",4.5,20,68af1eee-6588-4a0e-889d-7979de01162a,590a7883-69d6-486c-b504-fadddd40ff45
location_only,"Cathedral of the Holy Cross and Saint Eulalia","Church de Sant Sever",Q17155,"Gothic Quarter","Spain","Barcelona","Spain",4.4,91,cf91faba-b6e8-4135-a34a-3ebb906ac7d8,93bf30fc-0569-497d-a9e9-081e44d86a20
location_only,"Cathedral of the Holy Trinity","Holy Trinity Cathedral Anglican",Q93896,"Gibraltar","United Kingdom","Gibraltar","Gibraltar",4.3,20,c842e72b-0387-4955-ac8a-29e4e98969b4,c7d17a88-96a5-4442-b03f-252e4f346da7
location_only,"Cathedral of the Sacred Heart of Jesus, Algiers","Sacred Heart Cathedral",Q2942908,"Algiers","Algeria","Algiers","Algeria",4.2,36,4a3b029a-2b26-4a88-92f6-8226e8a10381,091ece75-2284-4d1f-848a-d66e38ee4aa2
location_only,"Cathedral of Trier","Trier Cathedral",Q5920,"Trier","Germany","Trier","Germany",4.7,27,3050f429-bf59-456b-bd5a-8c66980b09ba,35c9b530-2fc5-4b50-bfcd-c5b77590eabd
location_only,"Cathedral of Urbino","Palazzo Ducale di Urbino",Q2754576,"Urbino","Italy","Urbino","Italy",4.7,73,355f21e5-952a-48bc-87be-3002513fc3a9,c5268e1c-183f-4fc0-986c-9e5fff215e7b
location_only,"Cathedral of Valladolid","Catedral de Nuestra Señora de la Asunción de Valladolid",Q2722123,"Valladolid","Spain","Valladolid","Spain",4.3,2,436ce9e4-b7f7-4045-ade7-b4621e695104,1017ba2e-7367-4be0-abe7-aeae09079470
exact_name,"Cayan Tower","Cayan Tower",Q391648,"Emirate of Dubai","United Arab Emirates","Dubai","United Arab Emirates",4.5,35,4273a54c-d926-4515-99e4-e639158e31bd,2450c328-4424-41ab-9d61-20c40cc4dd18
similar_name,"Cecilienhof","Cecilienhof Palace",Q321783,"Nördliche Vorstädte","Germany","Potsdam","Germany",4.6,26,cf79bf96-e879-4f6d-9f73-51057ec8796a,13f900d8-0f94-4fdd-9695-e2864cc11cf0
similar_name,"Cedar","ING Cedar",Q81854086,"Amsterdam","Netherlands","Amsterdam","Netherlands",4.4,28,088c37be-f58b-4c20-9586-847ec37e2299,72b67af2-b1d3-4344-880c-5f8a1ded5297
exact_name,"Cedar Grove Cemetery","Cedar Grove Cemetery",Q5056723,"Franklin Township","United States","Somerset","United States",4.5,63,f0b7e415-e586-4f87-80b5-7fdea36f67de,b9c65009-1199-4e3a-b042-b97f19dc9611
exact_name,"Celle Castle","Celle Castle",Q472403,"Celle","Germany","Celle","Germany",4.5,34,78f7e7e4-1459-491f-9763-bb9e89837881,7a0efcae-6975-402c-ae12-a583b481e73a
similar_name,"Celler Cooperatiu d'Espolla","Celler Cooperatiu D'Espolla S C C L",Q11913390,"Espolla","Spain","Espolla","Spain",4.6,36,0a8eda61-e1c7-40c8-9812-2b916e435e42,49b83504-7257-4a6d-9c58-96ef14910db9
location_only,"Cementerio Británico","Commonwealth War Graves Buenos Aires",Q2894649,"Buenos Aires","Argentina","CIQ","Argentina",4.7,94,311292fb-58ec-491d-bb6e-9a9eaf668efa,1d8f55a2-925f-414e-9469-7c683a4af175
exact_name,"Cemeteries in Coburg","Cemeteries in Coburg",Q1457457,"Coburg","Germany","Coburg","Germany",4.3,91,bdc9a2bb-cd7f-4d58-8f34-5e38b175607b,ecc987e7-e605-49dc-8891-fc73fd465298
location_only,"Cemetery Atzgersdorf","Atzgersdorf Cemetery",Q758337,"Liesing","Austria","Vienna","Austria",4.2,42,2b48911b-c9c2-41b3-844c-d065dcf22675,82eed936-fc61-4e0b-aa97-388a31c087d7
location_only,"Cemetery Bohnsdorf","Friedhof Bohnsdorf",Q1457303,"Berlin","Germany","Berlin","Germany",5,115,b0d17559-674b-4351-a477-c432108f49e9,417fdd01-41ac-4c3c-89b7-af0cebfb1c28
location_only,"Cemetery Daleu","Friedhof Daleu",Q1457312,"Canton of the Grisons","Switzerland","Chur","Switzerland",5,0,e0bd82bc-dc87-48f4-9d88-b90c2718ecd7,9758fa22-a04e-43c6-b974-b75f616867fd
location_only,"Cemetery Feldmoching","Friedhof Feldmoching",Q1457326,"Feldmoching-Hasenbergl","Germany","Munich","Germany",4.5,3,99755371-3496-4ba8-99d9-9ad19ed1b3b2,671face4-d2cb-4911-885d-4bf68ebad9fb
location_only,"Cemetery for Hebrew Confederate Soldiers","Hebrew Cemetery",Q5058717,"Virginia","United States","Richmond","United States",4.6,19,e8b34082-5e8f-49bb-be78-1c31ef618f05,1a8b2774-c816-4aeb-b172-e453dcc0d21a
location_only,"cemetery Graafseweg","Cemetery🪦",Q2611939,"Nijmegen","Netherlands","Nijmegen","Netherlands",4.8,51,5bf4988b-8b18-4408-8b32-06103ffb3f6a,ccb25719-7c94-47b0-a431-324e9576b4bc
similar_name,"cemetery Huis te Vraag","Huis Te Vraag",Q1883977,"Amsterdam","Netherlands","Amsterdam","Netherlands",4.7,48,f540500e-2aa3-478d-801d-82ff06e95a1d,e3ddab6c-a9e4-461c-a16c-0f5c9e916163
location_only,"Cemetery in Baiertal","Bergfriedhof Baiertal",Q819656,"Wiesloch","Germany","Wiesloch","Germany",5,17,3823ae2b-6363-4295-b4b7-0489450a390b,c0edd0db-c8c5-432d-b1aa-deac77908c0c
location_only,"Cemetery in Kluki","Pomnik Poległych w I W.Ś. i Cmentarz Ewangelicki Kluki / Klucken",Q4423845,"Kluki","Poland","Kluki","Poland",4.7,34,a2c630c8-0ea5-4e5a-86d4-3dcce4601437,bbdb0a6d-2814-4800-8a7e-9d183609d078
location_only,"Cemetery in Komarovo","Komarovsky cemetery",Q2972533,"Komarovo","Russia","St Petersburg","Russia",4.6,119,3844d3d8-dfb7-4ed7-af0b-15e37ff739ec,8a4c6b51-64bc-49f9-a594-ae22543932c3
location_only,"Cemetery of Agramonte","Cemitério de Agramonte",Q1053347,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória","Portugal","Porto","Portugal",4.6,98,1af02b54-149e-4f81-ae71-105412e6160d,68b5412e-d3bf-4675-a25e-1b1dd47325ff
location_only,"cemetery of Baarlo","Begraafplaats van Baarlo",Q2051802,"Steenwijkerland","Netherlands","Baarlo","Netherlands",,1,1d5c0403-ef29-42b1-96d4-7394880280d7,ba488a8a-2cef-4a50-a0fa-b85916a542ee
location_only,"Cemetery of Bailleul","Cimetiére de Bailleul",Q2691004,"Bailleul","France","Bailleul","France",,106,b21aa563-ebb0-4377-951e-afb491b1d0d2,78f667db-d464-418c-986a-36f231b01dd6
location_only,"cemetery of Bozen","Bolzano Municipal Cemetery",Q1457380,"Bolzano","Italy","Bolzano","Italy",4.9,6,4a9a056d-23ed-47da-984a-4c8479b08c0a,66f44e67-55f2-4635-bb2e-c7845f3fb15b
location_only,"Cemetery of Kings","Cimetière des Rois (Cimetière de Plainpalais)",Q665815,"Geneva","Switzerland","Geneva","Switzerland",4.5,8,924d53be-c36a-4166-9306-448a7df79f2c,6604ecf7-e493-4bbb-b923-b0bf02bb3ae8
location_only,"Cemetery of Nanterre Mont-Valérien","Cimetière Parc du Mont Valérien de Nanterre",Q2972600,"Nanterre","France","Nanterre","France",3.4,85,1c295b6a-fa98-46af-8fd9-35bf4a1fcf5e,2d0b2a84-238d-40b2-b8d9-073a38733701
exact_name,"Cemetery of Punta Arenas","Cemetery of Punta Arenas",Q5058719,"Punta Arenas","Chile","Punta Arenas","Chile",4.6,80,4df70362-41eb-486b-83c7-0b7ad288c1ec,79ae0f62-1f3a-470d-a592-badcf5cdb8cc
location_only,"Cemetery of Saint-Denis","Cimetière de Saint-Denis",Q2972553,"Saint-Denis","France","Saint-Denis","France",4.8,95,4c38ad30-3e2b-4938-be29-407c09d11757,fd0b3627-2812-414a-8871-385207c6303f
location_only,"Cemetery of Saint-Fargeau","Cimetière de Saint-Fargeau",Q2972554,"Saint-Fargeau","France","Saint-Fargeau","France",5,24,85ff9d73-0e7b-45eb-9227-99198169f78c,22bbee27-356d-43cc-940b-d6ebc7b844d7
location_only,"Cemetery of Saint-Louis, Versailles","Cimetière Saint-Louis",Q2972470,"Versailles","France","Versailles","France",3,94,912bcf26-70ae-4c97-9c4f-fb3839692b4b,046f94a9-5c6d-4467-b8a1-a8280b1475a1
location_only,"cemetery of San Pietro in Vincoli","Cimitero di San Pietro in Vincoli",Q3676946,"Turin","Italy","Turin","Italy",5,67,b03ef3f4-7eac-43db-b8ae-43a90cfed91a,d8b93711-04bf-4cd8-a215-f2192971b9d4
location_only,"Cemetery of Soviet Prisoners of War in Naujoji Vilnia","II pasaulinio karo karių kapinės",Q2972599,"Vilnius","Lithuania","Vilnius","Lithuania",5,39,7fe06fd5-bc5f-44a9-b081-40bc9a078ae9,e2c8e350-de59-49bf-8f7b-54919561d9a2
location_only,"Cemetery of Steenvoorde","Cimetière",Q2663835,"Steenvoorde","France","Steenvoorde","France",4,7,2b491379-13eb-4f60-8784-4a0a1b7bbc9b,c9efd829-aff5-416d-9096-76663be1a13d
location_only,"Cemetery of the Victims of January 9","Cemetery memory of victims of January 9",Q4222824,"Saint Petersburg","Russia","St Petersburg","Russia",3.9,44,6c73eca6-4e09-4666-ba89-f6a8cc70893b,aa8cbad0-bf54-4fb5-85f6-693747a2cf5c
location_only,"cemetery of the victims of the Vajont","Cimitero Monumentale delle Vittime del Vajont",Q3676932,"Longarone","Italy","Fortogna","Italy",4.7,62,079a548b-d996-46c6-98b1-7a049db7505e,ce5f68a6-9249-4ef9-b4e1-17b938eb4e15
location_only,"cemetery of Ypres","Ypres Town Cemetery Extension",Q3895319,"Ypres","Belgium","Ypres","Belgium",4.5,92,a7e53deb-30f5-426b-9008-4e25d6e1cbce,3bb853da-e4e1-4585-8bfb-ee758ad34cf0
location_only,"Cemetery of Zhenghaijun","甲仙鎮海軍墓",Q5058723,"Xiaolin Village","Taiwan","Kaohsiung","Taiwan",5,3,50919113-b987-4414-a2b4-05b831f4f9f1,46823911-f735-46f1-ab7e-6645e25578ef
location_only,"Cemetery on Sienkiewicza Street in Katowice","Katowice Parish Cemetery of Saints Peter and Paul on Sienkiewicza Street",Q4222837,"Śródmieście","Poland","Katowice","Poland",3.9,65,812fab51-47f0-4f11-a3c5-06da5721f062,5193948a-f64e-4eeb-bc5f-689bed554371
location_only,"Cemetery Rodaun","Rodaun Cemetery",Q1457413,"Rodaun","Austria","Vienna","Austria",4.5,19,d638de32-0fa5-4ea3-bf63-eaccd540e15f,bdd13641-215d-4ce8-b7fa-e5055d93db44
location_only,"cemetery Saint-Lazare (Montpellier)","Cimetière Saint-Lazare de Montpellier",Q2972457,"Montpellier","France","Montpellier","France",3.7,57,e6bfdf7a-8b59-4baa-8c0b-0d4a55192e84,805064f1-988a-4bdb-8a5e-e6c050437f02
location_only,"Cemetery Sceaux","Cimetière de Sceaux",Q2972561,"Sceaux","France","Sceaux","France",4.5,10,ef43d3d1-b745-476b-b707-8e77054e0bca,348b86b2-1008-4d2c-94ae-d6a54a67b115
location_only,"Cemetery Sint Barbara","St Barbara Cemetery",Q2723000,"The Hague","Netherlands","The Hague","Netherlands",3.6,111,dccd3610-29ea-4a1c-ba9b-ad7cab670d5f,a5c6fa5f-bd2f-40a1-b4d7-7be14300c19a
location_only,"cemetery Willeskop","Bedelaars Kerkhof",Q2588024,"Oudewater","Netherlands","Oudewater","Netherlands",,6,7aa8d79e-9c82-47dc-a09d-41c934d51126,c241af73-4039-4bcb-82c6-190da91351cf
location_only,"Cemitério Municipal de Santana","Cemitério Santana Chora Menino",Q5058737,"São Paulo","Brazil","São Paulo","Brazil",4.4,87,9c188599-de56-4704-9281-64521ddc4025,c3bf5676-bde5-494d-b2d0-9c222672350a
similar_name,"Center for the Visual Arts","University of Toledo Art Dept. Center for the Visual Arts",Q118636751,"Toledo","United States","Toledo","United States",4.1,12,b6727fdd-2b2a-4814-adf1-b2c4ab4f26ad,b3ba37a2-f828-4b41-8130-57712bab0dc2
location_only,"Center of Innovation Anacleto Angelini","Centro de Innovación UC",Q88667534,"Macul","Chile","Santiago, Macul","Chile",4.7,12,7e9b292b-5cfe-4e2d-acab-38bd289e2664,105e4092-0141-469d-a155-f187c6f668dc
exact_name,"Center Street Cemetery","Center Street Cemetery",Q5059354,"Wallingford","United States","Wallingford","United States",4.7,145,f6a25b6d-f4f9-416f-a2a7-80ce0b425260,5f9e3acd-6498-4988-99af-ce3d4743d0cb
exact_name,"Centerville Pioneer Cemetery","Centerville Pioneer Cemetery",Q5060136,"California","United States","Fremont","United States",5,35,fbafb4f7-7033-41a6-af7d-c5ea02a9ec63,9ec427df-ae32-40a1-b55a-fdad8d352ddd
exact_name,"Central Cemetery in Szczecin","Central Cemetery in Szczecin",Q1589477,"Szczecin","Poland","Szczecin","Poland",4.7,42,9f5c1c46-0468-45aa-8eac-aeb070a6d4e7,bc7b4477-5989-422a-8005-a8f80b405072
location_only,"Central Cemetery of Bogotá","Cementerio Central",Q2972505,"Bogotá","Colombia","Bogotá","Colombia",4,42,2e470ba7-b9a6-42a5-b340-3203027837e4,7a68b935-a894-416a-b725-2a787d5a7969
exact_name,"Central Heating Plant","Central Heating Plant",Q5061162,"Washington, D.C.","United States","Washington","United States",4.3,49,5393912b-6d3d-45df-8493-25d871abb0ca,81dae49d-ff8c-4d76-95fe-0419b92a6c3a
location_only,"Central Library, Des Moines","Des Moines Public Library - Central Library",Q66042452,"Des Moines","United States","Des Moines","United States",4.4,11,51f4549c-07f7-48e4-812d-0b1c663569c9,1b9b0626-3421-4309-bb35-84f140892771
location_only,"Centre Georges Pompidou","The Centre Pompidou",Q178065,"Quartier Saint-Merri","France","Paris","France",4.4,0,7ba861aa-5b85-4dfa-89dd-86cc00f8987a,c4fd27e0-8738-44bb-a3e3-0ae24960488f
location_only,"Centre International de Congrès de Tours","Le Vinci | Tours Congress Center",Q2945812,"Tours","France","Tours","France",4.4,19,0868c7cc-7132-4448-9e6f-c72ef1bf29bb,89da84eb-e7ef-4e20-b592-657432468392
similar_name,"Centro Comercial Aragonia","Aragonia",Q5761063,"Zaragoza","Spain","Zaragoza","Spain",4,26,6f6fd5f0-59cb-48a9-b53d-5017be36f3ab,39be13f1-55e3-4ddc-b828-a576c686c857
location_only,"Centro Direzionale di Fontivegge","Centro Dirigenziale-Residenziale-Commerciale di Fontivegge",Q104902186,"Perugia","Italy","Perugia","Italy",3.2,34,c15faa6c-a095-47b6-bdec-26565a89070c,71f640a5-546b-45fb-ac73-ad1d9217e637
exact_name,"Centrum LIM","Centrum LIM",Q769503,"Śródmieście","Poland","Warsaw","Poland",,47,ffac9f4f-bdab-4e5d-aee2-3efc54d3fd3f,1881a19f-d364-49fb-8984-62a1dfec7ab6
location_only,"Ceramics Park Mino","Ceramic Park MINO",Q11314499,"Nagoya","Japan","Tajimi","Japan",4,62,6b73efd9-3aa6-4179-aaa5-9302b5a65e4e,6a8e7b09-9dfd-4132-93b2-27175fa513fd
exact_name,"Certosa di Bologna","Certosa di Bologna",Q3671680,"Bologna","Italy","Bologna","Italy",4.6,87,77706c4c-6416-40ed-a746-b6cdb4198ba7,7b0a4cbb-ee66-45c6-b7ca-8c2c64bea79f
exact_name,"Champeaux cemetery of Montmorency","Champeaux cemetery of Montmorency",Q24545,"Montmorency","France","Montmorency","France",5,40,7c1ed0b4-5a8c-47e6-8e2f-582bc93fab5b,50c9b1b2-9be3-4d2a-97df-0dccf20f61b5
similar_name,"Champmol","Chartreuse de Champmol",Q922303,"Dijon","France","Dijon","France",,80,d2d1c1d9-67ab-43be-922f-ddd8c926699a,eb4ae922-b98f-44c9-b885-16bec4f0fc25
location_only,"Champs Bruley cemetery","Champs-Bruley cemetery",Q2972586,"Besançon","France","Besançon","France",4,101,42851cb2-e292-4cae-91c1-37d054b00bf0,91717a83-ec15-40d0-b09d-1ae3bd22be41
location_only,"Chanin Building","Chrysler Building",Q2956104,"New York","United States","New York","United States",4.6,57,0729a13b-5a6b-4cf8-9107-909fff7cc9cf,3485ca53-d0ea-4398-9bd6-9fb151e90b3f
location_only,"Chapel of St. Mary and St. Nathalan","St. Mary & St. Nathalan Chapel",Q5073086,"Aberdeenshire","United Kingdom","Stonehaven","United Kingdom",4.6,4,1137caea-a213-422c-8852-0413f159ba0a,f968b894-26c9-43bd-aa96-710a61817427
location_only,"Chapel of Thanks-Giving","Thanks-Giving Square",Q124117919,"Dallas","United States","Dallas","United States",4.6,14,aab71503-4ac5-4f1d-afa8-a05a52c05c75,a89e6509-01a2-404c-b30c-716e224a7b14
similar_name,"Chapel of the Chimes","Chapel of the Chimes Oakland Funeral, Cemetery and Cremation Services",Q5073099,"Oakland","United States","Oakland","United States",4.7,46,76231c1a-23c1-4308-96cd-8e7ab9ff9f54,c8e49208-fa19-4c17-982f-57d7c1c3c985
similar_name,"Chapel of the Pines Crematory","Chapel of the Pines",Q5073118,"Los Angeles","United States","Los Angeles","United States",3.3,15,83b9709c-1a2c-4928-b92b-eb0a7d41808a,ce0b4f86-df63-42b6-ac30-6c54a44a2936
exact_name,"Charles Bridge","Charles Bridge",Q204871,"Prague 1","Czech Republic","Prague 1","Czech Republic",4.8,57,740b714e-f1ff-4261-abd2-e3230b83f1f8,3ecaa238-40b7-4556-b5f7-11aca20d47ad
similar_name,"Charleston Baptist Temple","Baptist Temple",Q5084105,"West Virginia","United States","Charleston","United States",4.6,71,6cbc3c30-5abc-44ab-93c0-102f2fd80fa2,867c51de-734e-4d3f-b0bc-c5a799fe5e72
exact_name,"Charlottenhof Palace","Charlottenhof Palace",Q674963,"Potsdam","Germany","Potsdam","Germany",4.5,40,60fa83e4-51fb-43e8-8a3d-d4399f7bc7c9,179e64c9-a995-40ad-a11d-65afc179b7f9
exact_name,"Château de Chambord","Château de Chambord",Q205367,"Tour-en-Sologne","France","Chambord","France",4.6,48,690b65fa-9c86-4153-85ff-70c2aa997179,2579a3fb-cf4b-40da-ae4e-6c3eaf4a6511
similar_name,"Chelsea Garden Cemetery","Garden Cemetery",Q5090077,"London","United States","Chelsea","United States",4.2,51,9c2cc81b-b195-40ea-8de6-f8583768f4f3,b7133be2-2f88-4fbc-9f45-651a3b14156a
exact_name,"Chester Cathedral","Chester Cathedral",Q2559480,"Chester","United Kingdom","Chester","United Kingdom",4.7,58,89d8b654-8d69-4b3e-a58e-c89fbddad8f9,8ed4b0b6-f7d2-4737-b6ad-5f7b7770c862
exact_name,"Chicago Board of Trade Building","Chicago Board of Trade Building",Q2224700,"Chicago","United States","Chicago","United States",4.6,87,6d73f132-cfb0-4ddf-a368-e3194fdbed22,1e78e5b1-470e-4af2-b264-1beee4349463
exact_name,"Chief Wapello's Memorial Park","Chief Wapello's Memorial Park",Q5096952,"Wapello County","United States","Agency","United States",4.4,73,794e735f-b467-478d-9267-2af7125d15bc,5f472555-c2b8-431d-b8f8-de3259603a74
location_only,"Christ Church Tashua","Christ Episcopal Church",Q5108900,"Connecticut","United States","Trumbull","United States",4.6,72,687b14d6-cc41-4901-a1a8-ec643799bee7,49a338ff-6752-411b-9b24-72fa52932d0c
exact_name,"Christchurch Town Hall","Christchurch Town Hall",Q5109102,"Christchurch City","New Zealand","Christchurch","New Zealand",4.7,77,9feddb1f-36e2-4974-87cd-ac44e4088c94,61606e91-de5e-4488-a5df-0269b097843b
