wikidata_id,wikidata_name,wikidata_qid,wikidata_city,wikidata_country,apify_id,apify_name,apify_rating,apify_city,apify_country,apify_gpid,distance_meters
9cb4212b-a3ef-485a-8770-276d1d38a2fb,"Bornova Anglican Cemetery",Q4946148,"Bornova district","Turkey",8946543d-797b-4620-8090-eff1bad5b9af,"British Cemetery",4.1,"Bornova","Turkey",ChIJYYZPty99uRQRkeArygWKpB4,32
fd88d530-ce0b-4c0c-bd16-0ecee448462a,"Borobudur",Q42798,"","",78a06a38-a2a0-4529-a826-1413ea5be07b,"Borobudur Temple",4.7,"Magelang Regency","Indonesia",ChIJl9anCfCMei4Ry8NNdDRD0w0,12
d391fc98-35ba-4dbc-ac59-228670b22e07,"Boroondara General Cemetery",Q4946285,"Victoria","Australia",752ef626-5e45-4d3b-91d8-c1b7da6e0590,"Boroondara General Cemetery",4.4,"Kew","Australia",ChIJ02d9Bd5D1moRTUTrvW3Gs3c,43
aa27c638-a3a9-4584-b6f4-24314b4f33c9,"Borum Eshøj",Q2695465,"Aarhus Municipality","Denmark",d61e84ee-aa9b-459c-a518-1a2ec356d251,"Borum Eshøj Gravhøj",4.4,"Sabro","Denmark",ChIJl7Mb5wcTTEYRZVOIaf-oqPQ,6
24479057-3ea9-4423-b194-636d0eb62999,"Boston Public Library, McKim Building",Q4948040,"Boston","United States",7c6d36eb-2cbe-456d-8815-3426f40c215b,"Boston Public Library - Central Library",4.8,"Boston","United States",ChIJU_ibQgx644kRc6zBW_5d1Lk,9
84a03af0-fabb-4b3d-965a-149d56f648fe,"Bothell Pioneer Cemetery",Q4948628,"King County","United States",3122610b-b53b-4a21-a481-f0a6e0f348e5,"Bothell Pioneer Cemetery",5,"Bothell","United States",ChIJmcVAC28OkFQRMdozjiLFjkE,73
f96b3344-0c26-477e-80e8-8e8938dca467,"Botin Centre",Q5402606,"Santander","Spain",7a30d8da-12ca-466e-b618-9c4e5f12e909,"Centro Botín",4.3,"Santander","Spain",ChIJN-WfZ7VLSQ0RNeVTCOAHMGc,27
6ed78e16-c1f6-4847-a505-1c2727be84ad,"Botkin Street Cemetery",Q2972445,"Tashkent","Uzbekistan",194651be-5e83-418f-8b6d-b5e02398a3f8,"Botkin Cemetery",3.7,"Tashkent","Uzbekistan",ChIJAQAAEBn1rjgRBlcWwT6nJPg,36
4293dfc6-2b77-4585-b287-03ad91cf9ac5,"Bourecq Churchyard",Q2212430,"Bourecq","France",32f4d854-b6b3-40b4-91bc-b16d9d3c9a53,"Kerkhof van Bourecq",,"Bourecq","France",ChIJS8Quhqcc3UcROA7Y_Whjcs0,37
8e3c124d-2920-4b44-b752-413e5caadbd6,"Bourse Palace",Q28485845,"City of Brussels","Belgium",c3d50ea8-5619-45c5-a9d4-253f60f46e64,"Pl. de la Bourse",,"Brussels","Belgium",ChIJP2UKgofDw0cRPU2iZkj6xCU,102
f0fbc2d7-454e-4e8b-ab06-fa3689821e73,"Brasilia Digital TV Tower",Q627859,"Lago Norte","Brazil",c4b4cc7b-dd27-4750-83d3-7c0c395a0964,"Torre de TV Digital de Brasília",4.3,"Brasília","Brazil",ChIJZ-njpts-WpMRUq85zuHljeY,5
1fdedca8-1c97-44da-b8a1-cc7b79896517,"Bratske cemetery, Kyiv",Q4409882,"Kyiv","Ukraine",90bd7862-80cd-465d-b015-540f0136b30e,"Brats'ke cemetery",,"Kyiv","Ukraine",ChIJjfGrc93L1EARv-RAbEGvOLA,39
e350963e-f5c5-4bd9-bed7-c2ecaaaeeb0b,"Bratskoe kladbishche",Q4095988,"Smolensk","Russia",aca16ed8-67eb-44c0-a4c6-434fc81b74b8,"Bratskoye",5,"Smolensk","Russia",ChIJXck8-nJYzkYRoWRWj98nGkM,80
d57b69d7-bdce-481d-b456-ac8fafd7ebb5,"Brattle Hall",Q4958106,"Cambridge","United States",1b7564a1-53fa-4da9-be03-760bc86c5d07,"The Brattle Theatre",4.8,"Cambridge","United States",ChIJEbj6Hmh344kR4CF0zRoZIwo,16
787cda14-70ef-4fe8-93aa-7c2bae1aff21,"Braunes Haus",Q819575,"Maxvorstadt","Germany",bc33db67-96af-4f87-83ee-2b74b1a948c5,"NS-Dokumentationszentrum München",4.7,"Munich","Germany",ChIJO9I5KfB1nkcR8m9Fi7cOqLI,26
28fefbf2-99f7-4bf9-a602-63c57bfb86fd,"Brazilian Military Cemetery of Pistoia",Q1248729,"Pistoia","Italy",16b26e95-8e62-4868-b21d-6cb7023499c5,"Monumento Militar Brasileiro",4.8,"Pistoia","Italy",ChIJ-UvCfnyLKhMRGBv40AO0-oo,54
9324931a-63e1-4008-986f-e90d2c288e28,"Breda Tower",Q3995141,"Milan","Italy",a9f89318-34c5-4855-99c3-ef508009caab,"Torre Breda",4.2,"Milan","Italy",ChIJBRcgVsjGhkcReMhGz28_TR4,20
2cbfec6d-ae36-4f22-b62f-c857e7db368d,"Breitenleer Friedhof",Q906385,"Vienna","Austria",ff0443ba-06cf-4d92-9587-4d122883bd23,"Breitenleer Friedhof",5,"Vienna","Austria",ChIJF9etWGABbUcReFX_xZaotw0,61
f5c25f17-9541-4ab9-895a-08f6960ead04,"Bremen Cathedral",Q695038,"Mitte","Germany",e3dc9ff0-c5c4-437f-9eb3-ec299b7be124,"St. Petri Dom Bremen",4.7,"Bremen","Germany",ChIJW2a-gBAosUcRW9ORPq1Dnf4,7
9e4da74d-e892-4543-ab61-cef1ea7a346d,"Bridge Road Cemetery",Q4966286,"Eastham","United States",b46c5b35-3e6c-4dc2-b7f8-40aaadacc474,"Bridge Road Cemetery",5,"Eastham","United States",ChIJdwiz_ENp-4kRVxFzRR1xEPw,61
f5109fad-baa7-4330-a2c9-82a89b7bb1e5,"Bright Angel Lodge",Q4967380,"Grand Canyon Village","United States",820da1a7-bea0-489a-afcc-753c2c7c2475,"Bright Angel Lodge",4.4,"Grand Canyon Village","United States",ChIJ29RPcLUQM4cRjO_jbGXjsqg,39
9e082a91-f21a-493c-b2a0-e085cd71cab2,"Brighton Cemetery",Q4967614,"Caulfield South","Australia",5a3699c9-1ee0-4f6b-9aae-8f542744c625,"Brighton General Cemetery",4.6,"Caulfield South","Australia",ChIJK6B1hhFp1moREFEwBXZWBA8,68
c233a6f6-6815-44d2-b2b6-4b42dede2fa6,"Brighton Community Stadium",Q619409,"","",9fd21607-88c2-4436-80b0-a2455ccd2f6c,"American Express Stadium",4.5,"Brighton","United Kingdom",ChIJmWp-z7CIdUgRvHoNoT1UXIY,51
0d09bc00-8a5a-4755-a8b0-bbf69e2341ee,"Brighton Evangelical Congregational Church",Q4967639,"Boston","United States",06c4e043-a218-4e29-8077-120d7825a900,"Brighton Allston Congregational Church, UCC",4.8,"Brighton","United States",ChIJ65wRPkh444kRKnYF98JSEEg,19
b464aec1-8a26-466a-a5e9-bbbe79d81cbf,"Brillon cemetery",Q2803142,"Brillon","France",316b3af2-76ee-40e5-a5e9-87545f4e1853,"Brillon cemetery",,"Brillon","France",ChIJt1g2IuXCwkcRukNEiNg30fY,41
509e10a5-f836-4263-beea-b0ad2dfcfe36,"Brin",Q3644795,"Genoa","Italy",f333fea1-b49b-41bc-88f8-1c17afe09bbe,"Via Benedetto Brin",,"Genoa","Italy",ChIJn_GZOzNB0xIRSKSSzNnzOKY,58
4cd2aee1-794b-4e4f-8e8d-f40efa15ca3f,"Brion tomb",Q3992600,"Altivole","Italy",f6f31d17-8a5e-4052-afd4-bd4ccede239e,"Tomba Brion (Arch. Carlo Scarpa)",4.7,"Altivole","Italy",ChIJ2QMUocMneUcR8eLIrWMtY9w,46
adbf1d2a-6d8c-47ef-aac1-0ae1ed85ebe1,"British Cemetery Montevideo",Q2972500,"Montevideo Department","Uruguay",d4b5f368-fe7d-4a50-8e1c-53f6151ca2c4,"British Cemetery",4.7,"Montevideo","Uruguay",ChIJrU4PfTmBn5URagL1YFy1-PE,4
1ccda7ea-6d8e-473a-b54f-0a8b6f932339,"Brittany American Cemetery and Memorial",Q2972653,"Montjoie-Saint-Martin","France",62ed5a42-2c4c-430a-8df9-2409ed415557,"Brittany American Cemetery",4.9,"Montjoie-Saint-Martin","France",ChIJW2Bx4chNCUgRPsX0nM8-EGA,29
31ae111d-d6e1-4a8d-b668-8b3915308b9a,"Brno Central Cemetery",Q11088399,"Štýřice","Czech Republic",4db3db5c-611e-4b17-b2f4-e0692cd3b305,"Brno Central cemetery",4.2,"Brno-střed","Czech Republic",ChIJ9Ri4J6KVEkcRQfb1gp3fVnA,49
b8e8c840-88c6-4cb7-b24f-8bfab8ea595f,"Brno Ossuary",Q4971773,"Brno-město","Czech Republic",0ffb5db4-4f00-46ba-aa24-8cafa3e10dc1,"Kostnice u sv. Jakuba",4.5,"Brno-střed","Czech Republic",ChIJBX8-dVqUEkcR8WyaKC4PtUk,21
5b823fab-44a6-46fe-899a-aac88e319ab4,"Broad Contemporary Art Museum",Q162154,"Los Angeles","United States",850d5eb9-0ab2-4690-adcd-d90c8097a0d0,"Los Angeles County Museum of Art",4.6,"Los Angeles","United States",ChIJsXqcyjy5woARNz6sOh0ZmwA,77
ccd34851-94d4-4181-8062-c06be83d8145,"Brockley and Ladywell Cemeteries",Q4972839,"London Borough of Lewisham","United Kingdom",b1400ea3-3ec0-47a1-97c4-3b9902528f6d,"Brockley & Ladywell Cemeteries",4.2,"London","United Kingdom",ChIJuytgnEYCdkgRPGraaLHPCR0,77
0fdbd8c5-bb29-4d66-8ade-198911620889,"Bromley Cemetery",Q4973669,"Christchurch City","New Zealand",d32bd68c-76d7-428e-904e-6f891cebec0b,"Bromley Cemetery",3.9,"Christchurch","New Zealand",ChIJaRKEIMqJMW0RKJghkjcTzUM,67
01084cc7-a496-4ce5-b79b-20f8a8ce5e06,"Brompton Cemetery",Q926913,"Royal Borough of Kensington and Chelsea","United Kingdom",21e9db72-fa4b-47d9-a03d-9666e29672f3,"Brompton Cemetery",4.7,"London","United Kingdom",ChIJpdP1RX0FdkgRP0tgjUliNco,145
174a0e7f-8c69-42cc-a474-c8a390cc36c5,"Brookfield Cemetery",Q4974563,"Brookfield","United States",8ca0bad6-5854-4a88-a108-67c1f8693ae5,"Brookfield Cemetery",5,"Brookfield","United States",ChIJOVmis2al5okR4gTsSuDjGoU,84
6084647d-0dd3-4523-b9d3-9847da082953,"Brooklyn Tower",Q22329554,"New York","United States",83abff52-d194-4c24-90ec-39fc4b6776e7,"The Brooklyn Tower",3.8,"Brooklyn","United States",ChIJz5DQ2IFbwokRhzKyLgN2LOU,18
adfc13bb-4d9c-4222-8388-c2061dff0fdb,"Brotherhood Cemetery",Q1984750,"Sevastopol","Ukraine",7bf9f5d8-9f77-46a6-83e0-7746771ecb9c,"Bratskoye Kladbishche",4.9,"Sevastopol","Russia",ChIJqStSxegllUAR8dkh0lQ0K7E,19
54beff3e-a15b-4d52-af16-f815688a7f4b,"Broxeele churchyard",Q2535211,"Broxeele","France",5dcc3d61-3e1c-4e47-856c-2c9e1e1ba1e0,"Église catholique Saint-Quentin à Broxeele et son Cimetière",5,"Broxeele","France",ChIJASt9AI333EcRYoYHf_KacRA,20
9c8df26b-f760-4fd0-bb51-cab92fbf5305,"Brühl Palace, Warsaw",Q996986,"Warsaw","Poland",f13f1d65-84c9-46fb-a63c-f208fd91c8ab,"Brühl Palace - Foundaments",3.7,"Warsaw","Poland",ChIJ75asZgDNHkcRkrnkhePTGis,64
731f82a5-c39e-48d5-997b-868fc90035d7,"Brunswick Cathedral",Q279402,"Brunswick","Germany",f5e5791c-5d71-4bcd-827c-b760876a89f4,"Brunswick Cathedral",4.6,"Braunschweig","Germany",ChIJAZshlnf2r0cRfsCTkvJUQIU,70
ab2c8241-5e7c-4cf1-9b3c-287aa9530efb,"Brussels Cemetery",Q579666,"Evere","Belgium",8ab740de-ca2c-42c8-a1b9-c6c4a86d71b9,"Communal cemetery Schaerbeek",4.3,"Evere","Belgium",ChIJ2RN5Lsbcw0cRLqt6OEPmfkg,76
3684d535-cd0c-4505-907c-758194c5bf2b,"Brussels Town Hall",Q1255327,"City of Brussels","Belgium",0352891f-e35c-4d55-a4cb-a36156fb906d,"Brussels Town Hall",4.7,"Brussels","Belgium",ChIJLYPQqXvEw0cRRp9aYtjBH4A,43
e90fce7c-fcf1-4949-849a-0ef0304b8b76,"Brussels-Luxembourg railway station",Q800583,"Ixelles","Belgium",6938cc5c-c73d-475f-9388-1d860cf904d4,"Brussel-Luxemburg",4.2,"Brussel","Belgium",ChIJGxP4X5rEw0cRRhL4obRAyfg,73
45fbe30b-4bbb-4982-90d9-f1bf25cfa70f,"Bryce Canyon Lodge",Q2927193,"Garfield County","United States",956e6020-3ea0-4b76-aa6b-6a65c25f91d6,"The Lodge at Bryce Canyon",4.4,"Bryce Canyon City","United States",ChIJzVNBrBJmNYcRVNa3QxkhQ9Q,8
ebc96faa-6f84-4f93-b2ce-121205a0a92d,"Buckingham Building",Q16985591,"Chicago","United States",02682ff3-2ec7-4839-a6bb-8d8d89bc8b3b,"333 S Wabash Ave",,"Chicago","United States",ChIJ5xv4T6IsDogRaIrxELoKIYw,76
b0640956-2b1d-42da-a0cb-27be92444e21,"Buckingham Palace",Q42182,"City of Westminster","United Kingdom",3919ed7a-726c-4968-8a70-8838ba63720f,"Buckingham Palace",4.5,"London","United Kingdom",ChIJtV5bzSAFdkgRpwLZFPWrJgo,42
fe31a7dd-399e-46e1-aa86-a86c1e40b70a,"Bucquoy Communal Cemetery",Q1846354,"Bucquoy","France",8f24a1c0-92c9-432d-b946-99d190ece20a,"Bucquoy Communal Cemetery Extension",,"Bucquoy","France",ChIJT_U3Mtha3UcRTdm34NSDg1Y,94
0787cbf1-5735-4a21-9fcf-62284caa7200,"Budapest-Keleti railway station",Q841167,"Budapest","Hungary",b3d4c7a0-b04f-4e7d-910a-da0dee938c3d,"Budapest-Keleti",3.8,"Budapest","Hungary",ChIJn2oLxYncQUcRDTkAlLx_Ako,44
87b5c023-fe19-4c33-a659-00a598aee2f8,"Building A",Q2116292,"Radio Kootwijk","Netherlands",597e2c3e-3224-44c7-b364-d6166c344988,"Building A Radio Kootwijk",4.4,"Radio Kootwijk","Netherlands",ChIJ6YVBL_a2x0cRDDYP83YLkJs,12
ebfaecba-132f-486e-85e3-3d0ae93ba7a1,"Building at 30–34 Station Street",Q4986560,"Brookline","United States",f94f0cd0-78a6-4d9b-a41d-7d3fc9b9ae91,"ColorLab.",5,"Brookline","United States",ChIJ2X0la41544kRtjsndOjGnFE,7
18519ea6-b705-4156-a192-f97a4a5a1aa0,"building of revenue house of K. A. Vorozhein",Q16645453,"Rostov-on-Don","Russia",93a67631-2788-4dea-8c32-a425f7af1fa7,"House of Masalitina",5,"Rostov-on-Don","Russia",ChIJtWxJwJ-540ARnlIv-hufNtM,3
a88924df-9ada-47d2-9523-6b28cb2ed16a,"Building of the Congress of Puebla",Q25905552,"Puebla","Mexico",e75c83dd-a920-4cbf-9e4b-d4835db206a0,"H. Congreso del Estado de Puebla",4.6,"Puebla","Mexico",ChIJJU3tbd3Az4UR4X9cgA3pDqw,38
6ac5778e-69d3-44a6-8879-857cf53aa684,"Building of TVP Warsaw",Q109058191,"Mokotów","Poland",968ba977-63be-4ba4-9050-2ea611c8c10c,"TVP Telewizja Polska",4.2,"Warsaw","Poland",ChIJUVUp6NUyGUcR2MLzb5yPriM,17
e0d59069-2497-47ac-a577-52cd9cd3ac42,"Buildings at 1644-1666 Park Road NW",Q4986639,"Washington, D.C.","United States",f96ded0a-6271-4de7-8036-46625e59b695,"1644 Park Rd NW",,"Washington","United States",ChIJiRAxXiHIt4kRgQYde57CnQA,52
2136bad7-7cf9-4f3a-9cef-2cd83de7bae8,"Bullring of Castro Urdiales",Q24023628,"Castro Urdiales","Spain",c4327e60-f1e6-42b6-8b4f-765a92ff8b8f,"Castro-Urdiales Bullring",3.6,"Castro Urdiales","Spain",ChIJVU-7F0XyTg0R1AMWxT7Jl0Y,5
ced0a235-4449-44df-a893-933f1ff4859f,"Bullring of Teruel",Q24023791,"Teruel","Spain",7dc8b4ab-cca9-4567-841a-8f52d87a79cd,"Teruel Bullring",4.3,"Teruel","Spain",ChIJI1VoVgRzXg0RThAwnDnopYE,20
581a7004-0840-4d15-81ce-320d6e20e87b,"Bully's Acre, Dublin",Q4997076,"Dublin","Ireland",36a5b328-ef92-4a8a-ab18-9ff4fda53174,"Bully's Acre",4.6,"Dublin","Ireland",ChIJ8Rm-fkUMZ0gRFwDoJMJo_Aw,8
3139fbf2-200f-4503-a571-76d8719da5db,"Bümpliz Cemetery",Q1457311,"Bern","Switzerland",45f74a64-5150-43b1-8c57-a2b840722768,"Cemetry Bümpliz",4.8,"Bern","Switzerland",ChIJ5dShliY5jkcRGxblkGMExPI,125
bb2e6663-c4ba-47b3-b24d-18a27ab47a34,"Bunyans Cemetery",Q2630097,"Tilloy-lès-Mofflaines","France",93bf8d4b-c8d7-47f5-90e8-1d84581adaa9,"Bunyans Cemetery, Tilloy-les-Mofflaines",4.5,"Tilloy-lès-Mofflaines","France",ChIJoyWz_rFJ3UcRNk3hWpmKnaQ,17
85298ea1-4749-4065-bf90-2da176b2cca9,"Burgerweeshuis",Q2787387,"Amsterdam","Netherlands",13be34e5-a2f7-41ec-93b1-44f65122d0b8,"Burgerweeshuis",4.2,"Amsterdam","Netherlands",ChIJM37t-fvhxUcRAU5qoznxbQo,50
de2f7328-387a-4f9f-b645-169d60933dce,"Burial mounts at De Dorschkamp",Q17454801,"Wageningen","Netherlands",f3bc9264-2ad4-4438-8d79-a84ae35a0594,"Grafheuvel",3.3,"Wageningen","Netherlands",ChIJNQWN5dGtx0cRL7GE36ES6yE,59
5ae2a4a9-8fe8-44ed-bfba-a1711fd1a468,"Burj al-Arab",Q62939,"Dubai","United Arab Emirates",c49e3f32-a942-4415-8381-24a1962700d0,"Jumeirah Burj Al Arab",4.7,"Dubai","United Arab Emirates",ChIJLc8UZFdqXz4ROODwebhx2rM,22
f25a5eaa-fb76-42b1-a6eb-1f6b0c0e04e4,"Burleigh County Courthouse",Q4999114,"Bismarck","United States",3dc00d6f-bc78-48bb-b800-29d0e1094e93,"Burleigh County District Court",3.2,"Bismarck","United States",ChIJPa2MqhaD11IRVbD3mcfN9A4,31
6ab4a72a-f599-4429-b068-3ef044e92856,"Burlington Arcade",Q2928520,"City of Westminster","United Kingdom",759ed1af-ef70-4ceb-a267-11dbd0fe676c,"Burlington Arcade",4.5,"London","United Kingdom",ChIJjyvv_9UEdkgRUrbU725BBf4,120
7b7923a5-9ba0-4ee0-9c59-79a1a8406b63,"Bursa Green Mosque",Q1549086,"Bursa","Turkey",f2ce064f-2df3-4b5e-b44f-4535711be38b,"Yeşil Cami",,"Bursa","Turkey",ChIJoeuTL989yhQRN008C26WO7A,51
1074e47d-48f9-4de8-9643-cad212cdfeff,"Burton Morse House",Q85749610,"Twin Falls","United States",cde8008d-aa58-4ddf-b84d-e03cbd5c100f,"Burton Morse House",,"Twin Falls","United States",ChIJY7_oHoCjrFQREHzmSVmuAjs,107
d7c2a3c7-fc1c-4be7-93a5-47d4b67fa6af,"Burtscheid cemetery",Q1601546,"Aachen","Germany",379878f2-65a6-487d-bd52-b694bc211175,"Heißbergfriedhof",,"Aachen","Germany",ChIJc8FXnMKbwEcRCvLOwG2Mzio,14
19d2d5c1-a008-41a1-940f-92ceae4f2455,"Byakugō-ji Temple",Q1018450,"Nara","Japan",4871cf23-a647-497f-851e-787b36e57e3f,"Byakugo-ji",4.2,"Nara","Japan",ChIJSU-xD9w5AWARfePT_GeTDrg,20
2643dff0-775e-4018-994d-6e5bf741c3c5,"Bykovo cemetery",Q133513,"Zhukovsky","Russia",306196d8-b447-4edb-9d9a-48aa0ec2551c,"Bykovsky cemetery",4.1,"Zhukovskiy","Russia",ChIJTdQ_NEy_SkERMV7nAy4nEF8,30
457c1ef8-10f6-4ee9-b2c7-eaab9fcd502e,"Byzantium",Q21980990,"Amsterdam","Netherlands",6933102e-1527-4f7d-a8d3-1a94502f3f51,"Q-Park Byzantium",2.9,"Amsterdam","Netherlands",ChIJQ2ne_eUJxkcRoieaI5SUP1U,38
d63f45a0-1315-470e-becc-87ed8666ce5b,"Ca la Pilar",Q98770247,"Viladecans","Spain",712d09f7-00e4-498f-b5be-790977945e7a,"Ca la Pilar - Moragues",5,"Viladecans","Spain",ChIJ61gCBlCdpBIRPdryuwRLAW8,12
94a635b1-9ddc-45db-bfd4-ccbb034b2cde,"Cadillac Hotel",Q2928530,"Miami Beach","United States",68cc4a9b-5414-4e5d-8ad4-7121e47c8c26,"Cadillac Hotel & Beach Club, Autograph Collection",3.9,"Miami Beach","United States",ChIJNd2AYmiz2YgRJ4S3FF-_UFo,30
b43f28e0-ea44-4725-ad7d-40dd54bd6b0a,"Cagnicourt Communal Cemetery",Q2005951,"Cagnicourt","France",368ec1ff-106b-4066-9d39-4d901d9bfa45,"Cagnicourt British Cemetery",4.5,"Cagnicourt","France",ChIJF0IJYnazwkcR6MBVJlzKDIU,102
cfe34241-79a0-45fb-a1a1-b5b5656b1d79,"Calhoun County Courthouse",Q5019765,"South Carolina","United States",3ba80752-0365-4f2d-8c81-f1493196cf9b,"Calhoun County Family Court",4.8,"St Matthews","United States",ChIJQ8x4HZUy_4gRLzq40nlT56A,77
cbe6170a-6c1b-420e-b5b1-123c6b234067,"California Academy of Sciences building",Q134486471,"San Francisco","United States",d405abe8-70f8-4664-accc-6bb64f1d9cb7,"California Academy of Sciences",4.6,"San Francisco","United States",ChIJIUT7rEOHhYARucp3wM-HhBs,5
02f89a27-e1de-4c67-af57-ce04185ea5e7,"Califórnia Building (São Paulo)",Q10270276,"São Paulo","Brazil",c50d3195-d500-4bb4-ae3d-5b4a80eb0e7c,"Condomínio Edifício e Galeria Califórnia",4.2,"São Paulo","Brazil",ChIJe1oJ11FYzpQRgHXFFvT_Ao4,81
2c6555f1-3680-4d31-a4bc-09231e07e2a1,"Caltrans District 7 Headquarters",Q5024011,"Los Angeles","United States",146ceb8a-aa5f-40c1-941a-de0b5d33bb91,"Caltrans District 7 Headquarters",3.9,"Los Angeles","United States",ChIJW9eewkjGwoARcv-httvs57c,124
3ad125b8-0957-4f8e-8f01-7a9a9b21c46b,"Camp Nou",Q159848,"","",a68bf33f-9bfd-47c3-b55e-e0019242aa69,"Spotify Camp Nou",4.6,"Barcelona","Spain",ChIJr3spdvWYpBIRuQQb_jBT9kQ,8
3843de5b-da7f-4f77-85fe-c686a9ae6db3,"Camperdown Cemetery",Q5028318,"Inner West","Australia",18a3ad3e-20ed-4c41-987c-c061fe66aa42,"Camperdown Cemetery",4.7,"Newtown","Australia",ChIJ0YMHCzGwEmsRqdTVGccyOHQ,90
e0392ca2-a88e-455f-a7d0-6e6f79135d91,"Campo Santo",Q1031432,"Bezirk Mitte","Germany",858f269c-a849-47f0-83ba-646ea87dc85b,"Berlin Cathedral",4.6,"Berlin","Germany",ChIJS9HC895RqEcR_IovsNVoDng,96
7769c124-3033-4f9c-ac84-de2f49fa1395,"Campo Santo",Q5395397,"Ghent","Belgium",935dd794-f290-49f9-ae6c-25b1eb4f6450,"Campo Santo cemetery Sint-Amandsberg",4.5,"Ghent","Belgium",ChIJ3bL9VM52w0cRShlGlq2Wcaw,142
91799a33-d0b1-4566-9972-597b8dae2a89,"Campo Santo d'Orléans",Q2935536,"Orléans","France",b87ecb5c-0615-4261-bcb4-1ad911183bd2,"Campo Santo d'Orléans",,"Orleans","France",ChIJg-U7nc3k5EcRPYLoC9fvkx0,45
ddf65469-f855-40bf-b40b-134ad012325c,"Campo Santo Teutonico",Q27333,"Roma Capitale","Italy",796ec3ba-c077-48dc-b6e1-4864d9108b02,"Teutonic Cemetery",4.7,"Città del Vaticano","Italy",ChIJaQv292VgLxMRaaX6m1BGNqc,31
40f71fc1-3159-4c65-a6ed-44dbbce0be38,"Campo Verano",Q27426,"Roma Capitale","Italy",cac2d8c2-4e78-408b-8c02-ff495929d5bd,"Verano Monumental Cemetery",4.2,"Rome","Italy",ChIJc97e17dhLxMRHExc0I8hT68,2
d70c5dbf-b0e7-43f9-90c2-e0f23c5e1989,"Canadian Broadcasting Centre",Q2935781,"Ontario","Canada",fc094eec-e941-4999-b467-ccd40eb203f5,"Canadian Broadcasting Corporation",4.4,"Toronto","Canada",ChIJi4J-0tY0K4gRqIHVNfcyUXw,75
d418fc82-8eca-4cdd-b091-2de7461e708c,"Canadian Museum of History",Q1032269,"Gatineau","Canada",78ddd6e4-be13-4205-8c52-e53feb4f1f48,"Canadian Museum of History",4.6,"Gatineau","Canada",ChIJL-0QIPEEzkwRxPx5idTJaKo,70
82effc63-ad54-4ca8-94a4-9f418a12bffb,"Cannon County Courthouse",Q5032755,"Tennessee","United States",34e8d0fc-c953-46d2-8217-d8779a501d6f,"County Court Clerk",3.4,"Woodbury","United States",ChIJJecanxVNYYgRFFsarPNYF-0,29
65cfacd9-0826-4c11-b96d-470d670ee65f,"Cape Town Stadium",Q173559,"","",719f6ed7-cb62-433d-b214-1bc2be73520d,"DHL Stadium",4.6,"Cape Town","South Africa",ChIJMW70K09nzB0ROXRQqLI9zac,2
2a89cb55-a470-4610-9c5a-277cc021de21,"Capital Club Building",Q5035528,"Raleigh","United States",36011118-246a-483b-b768-e58c45e533ef,"Raleigh Founded - Capital Club",4.2,"Raleigh","United States",ChIJZTOv93FfrIkRXMGISM09eFw,64
aa10415b-d5c7-4737-aa78-8a1de448c5f8,"Capitol Records Building",Q2937482,"Los Angeles","United States",4264de07-d88e-4ae8-81df-d76f6844b318,"Capitol Records Building",4.6,"Los Angeles","United States",ChIJs5k7MDm_woARqw6qOAl2kQQ,47
61e452bb-6e17-4020-b7fc-6a393d349a8c,"Cappella Colleoni",Q1034843,"Bergamo","Italy",1f3f8534-0bc5-4314-ab70-9ea25b5efb94,"Colleoni Chapel",4.7,"Bergamo","Italy",ChIJk1i0smpRgUcRKbdQNnrOVC4,9
0f91927b-5581-432c-97cb-5d2fe4fbc264,"Cappella Paolina",Q1034868,"Vatican City","Vatican City",d21ac98d-07bd-47bc-a2d8-6b9bd01ba41f,"Sistine Chapel",4.7,"Vatican City","Vatican City",ChIJ268jxWVgLxMRIj61f4fIFqs,46
6b4267c0-4bb0-4fa4-b68b-eb3a683049b9,"Cappelle-en-Pévèle cemetery",Q2140985,"Cappelle-en-Pévèle","France",a3d37614-9fea-47e7-81ef-3d626baab18e,"Cimetière de Cappelle-en-Pévèle",,"Cappelle-en-Pévèle","France",ChIJO6gVHADRwkcRl6MRJH2sfNw,14
0f34a27d-3143-443a-8250-5fa4e2d55a0a,"Capt. John Jeffries Burial Marker",Q5036442,"New Jersey","United States",54994892-372b-4865-8c60-af188a552651,"Palestine Cemetery",3,"Egg Harbor Township","United States",ChIJP1a07rHGwIkR44RWk1TE1oY,2
29e94306-d038-4880-9a1c-fd7defec50de,"Carew Tower",Q152129,"Cincinnati","United States",b51b576d-5408-4f65-9d3a-46230cfd4433,"Carew Tower Observation Deck",4.6,"Cincinnati","United States",ChIJVVUlWFCxQYgRQLG9doO9zrY,9
6970fa8f-c020-4bb8-9b01-55af9c35ced3,"Carleton Crematorium and Cemetery",Q5041212,"England","United Kingdom",caf9ff42-1667-464d-aedb-2b90350aa2c6,"Carleton Cemetery & Crematorium",4.5,"Poulton-le-Fylde","United Kingdom",ChIJR9ZfHuJCe0gRAg8c3tSoy6k,30
82ca985e-e9db-42af-9d30-262e1ca0e95f,"Carlton Hotel, Amsterdam",Q4026256,"Amsterdam","Netherlands",04006104-97cb-4f7e-9b78-86cc598ef129,"Door 74",4.5,"Amsterdam","Netherlands",ChIJswl2sOoJxkcR8VOtTz4vkB0,86
